,0,1,2,3
60,data,xx2,tCPzAbXCg5_000000001343_000100000000.jpg,1275390.0
61,data,xx2,tCPzAbXCg5_000000001344_000600000000.jpg,1168699.0
62,data,xx2,tCPzAbXCg5_000000001345_000000000000.jpg,1150687.0
63,data,xx2,tCPzAbXCg5_000000001345_000600000000.jpg,1123205.0
64,data,xx2,tCPzAbXCg5_000000001347_000800000000.jpg,1085709.0
65,data,xx2,tCPzAbXCg5_000000001348_000400000000.jpg,1116647.0
66,data,xx2,tCPzAbXCg5_000000001349_000500000000.jpg,1161632.0
67,data,xx2,tCPzAbXCg5_000000001467_000000000000.jpg,1226993.0
68,data,xx2,tCPzAbXCg5_000000001467_000500000000.jpg,1248666.0
69,data,xx2,tCPzAbXCg5_000000001472_000400000000.jpg,1294273.0
70,data,xx2,tCPzAbXCg5_000000001472_000700000000.jpg,1302164.0
71,data,xx2,tCPzAbXCg5_000000001472_000800000000.jpg,1301041.0
72,data,xx2,tCPzAbXCg5_000000001554_000000000000.jpg,1186820.0
73,data,xx2,tCPzAbXCg5_000000001556_000500000000.jpg,1188625.0
74,data,xx2,tCPzAbXCg5_000000001556_000600000000.jpg,1189200.0
75,data,xx2,tCPzAbXCg5_000000001556_000700000000.jpg,1188751.0
76,data,xx2,tCPzAbXCg5_000000001557_000500000000.jpg,1191477.0
77,data,xx2,tCPzAbXCg5_000000001564_000300000000.jpg,1182709.0
78,data,xx2,tCPzAbXCg5_000000001565_000200000000.jpg,1167512.0
79,data,xx2,tCPzAbXCg5_000000001567_000200000000.jpg,1117479.0
80,data,xx2,tCPzAbXCg5_000000001572_000200000000.jpg,1141418.0
81,data,xx2,tCPzAbXCg5_000000001573_000400000000.jpg,1223676.0
82,data,xx2,tCPzAbXCg5_000000001573_000900000000.jpg,1181126.0
83,data,xx2,tCPzAbXCg5_000000001574_000400000000.jpg,1136111.0
84,data,xx2,tCPzAbXCg5_000000001575_000300000000.jpg,1067157.0
85,data,xx2,tCPzAbXCg5_000000001579_000200000000.jpg,1170139.0
86,data,xx2,tCPzAbXCg5_000000001609_000300000000.jpg,1138040.0
87,data,xx2,tCPzAbXCg5_000000001609_000600000000.jpg,1138683.0
88,data,xx2,tCPzAbXCg5_000000001610_000300000000.jpg,1142064.0
89,data,xx2,tCPzAbXCg5_000000001610_000500000000.jpg,1143635.0
90,data,xx2,tCPzAbXCg5_000000001612_000400000000.jpg,1128554.0
91,data,xx2,tCPzAbXCg5_000000001612_000700000000.jpg,1145420.0
92,data,xx3,tCPzAbXCg5_000000012203_000300000000.jpg,1147837.0
93,data,xx3,tCPzAbXCg5_000000012203_000700000000.jpg,1116558.0
94,data,xx3,tCPzAbXCg5_000000012204_000300000000.jpg,1060723.0
95,data,xx3,tCPzAbXCg5_000000012307_000300000000.jpg,1094663.0
96,data,xx3,tCPzAbXCg5_000000012308_000800000000.jpg,1151059.0
97,data,xx3,tCPzAbXCg5_000000012311_000100000000.jpg,1119702.0
98,data,xx3,tCPzAbXCg5_000000012336_000700000000.jpg,1030476.0
99,data,xx3,tCPzAbXCg5_000000012339_000600000000.jpg,1049334.0
100,data,xx3,tCPzAbXCg5_000000012340_000100000000.jpg,1050575.0
101,data,xx3,tCPzAbXCg5_000000012440_000100000000.jpg,1115321.0
102,data,xx3,tCPzAbXCg5_000000012445_000000000000.jpg,1120470.0
103,data,xx3,tCPzAbXCg5_000000012445_000100000000.jpg,1120575.0
104,data,xx3,tCPzAbXCg5_000000012445_000300000000.jpg,1124681.0
105,data,xx3,tCPzAbXCg5_000000012448_000400000000.jpg,1218908.0
106,data,xx3,tCPzAbXCg5_000000012457_000000000000.jpg,857299.0
107,data,xx3,tCPzAbXCg5_000000012459_000300000000.jpg,925480.0
108,data,xx3,tCPzAbXCg5_000000012459_000900000000.jpg,972502.0
109,data,xx3,tCPzAbXCg5_000000012460_000700000000.jpg,971299.0
110,data,xx3,tCPzAbXCg5_000000012462_000400000000.jpg,957691.0
111,data,xx3,tCPzAbXCg5_000000012465_000700000000.jpg,1084564.0
112,data,xx3,tCPzAbXCg5_000000012467_000600000000.jpg,1116496.0
113,data,xx3,tCPzAbXCg5_000000012471_000800000000.jpg,1083590.0
114,data,xx3,tCPzAbXCg5_000000012473_000700000000.jpg,1075343.0
115,data,xx3,tCPzAbXCg5_000000012475_000300000000.jpg,1094808.0
116,data,xx3,tCPzAbXCg5_000000012475_000500000000.jpg,1128119.0
117,data,xx3,tCPzAbXCg5_000000012477_000900000000.jpg,1028742.0
118,data,xx3,tCPzAbXCg5_000000012478_000500000000.jpg,1018750.0
119,data,xx3,tCPzAbXCg5_000000012481_000400000000.jpg,1008118.0
120,data,xx3,tCPzAbXCg5_000000012481_000600000000.jpg,1008341.0
121,data,xx3,tCPzAbXCg5_000000012481_000800000000.jpg,1006938.0
122,data,xx3,tCPzAbXCg5_000000012483_000500000000.jpg,1008601.0
123,data,xx3,tCPzAbXCg5_000000012487_000300000000.jpg,1009442.0
124,data,xx3,tCPzAbXCg5_000000012493_000000000000.jpg,1008557.0
125,data,xx3,tCPzAbXCg5_000000012494_000400000000.jpg,1001666.0
126,data,xx3,tCPzAbXCg5_000000012494_000600000000.jpg,1003074.0
127,data,xx3,tCPzAbXCg5_000000012495_000300000000.jpg,1016160.0
128,data,xx3,tCPzAbXCg5_000000012496_000500000000.jpg,1012925.0
129,data,xx3,tCPzAbXCg5_000000012496_000800000000.jpg,1014519.0
130,data,xx3,tCPzAbXCg5_000000012498_000300000000.jpg,1016131.0
131,data,xx3,tCPzAbXCg5_000000012500_000400000000.jpg,1014354.0
132,data,xx3,tCPzAbXCg5_000000012500_000900000000.jpg,1016178.0
133,data,xx3,tCPzAbXCg5_000000012501_000200000000.jpg,1019237.0
134,data,xx3,tCPzAbXCg5_000000012504_000200000000.jpg,1022571.0
135,data,xx3,tCPzAbXCg5_000000012509_000400000000.jpg,1172065.0
136,data,xx3,tCPzAbXCg5_000000012509_000500000000.jpg,1138555.0
137,data,xx3,tCPzAbXCg5_000000012530_000700000000.jpg,1186488.0
138,data,xx3,tCPzAbXCg5_000000012532_000600000000.jpg,1223218.0
139,data,xx3,tCPzAbXCg5_000000012533_000500000000.jpg,1221232.0
140,data,xx3,tCPzAbXCg5_000000012535_000500000000.jpg,1206918.0
141,data,xx3,tCPzAbXCg5_000000012543_000400000000.jpg,1162975.0
142,data,xx3,tCPzAbXCg5_000000012544_000800000000.jpg,1125092.0
143,data,xx3,tCPzAbXCg5_000000012546_000400000000.jpg,1123106.0
144,data,xx3,tCPzAbXCg5_000000012547_000100000000.jpg,1139849.0
145,data,xx3,tCPzAbXCg5_000000012547_000800000000.jpg,1161244.0
146,data,xx3,tCPzAbXCg5_000000012547_000900000000.jpg,1151122.0
147,data,xx3,tCPzAbXCg5_000000012549_000500000000.jpg,1173876.0
148,data,xx3,tCPzAbXCg5_000000012549_000700000000.jpg,1188032.0
149,data,xx3,tCPzAbXCg5_000000012551_000800000000.jpg,1229861.0
150,data,xx3,tCPzAbXCg5_000000012556_000400000000.jpg,1236970.0
151,data,xx3,tCPzAbXCg5_000000012559_000300000000.jpg,1232234.0
152,data,xx3,tCPzAbXCg5_000000012559_000900000000.jpg,1200821.0
153,data,xx3,tCPzAbXCg5_000000012560_000200000000.jpg,1180126.0
154,data,xx3,tCPzAbXCg5_000000012560_000600000000.jpg,1190242.0
155,data,xx3,tCPzAbXCg5_000000012562_000400000000.jpg,1165278.0
156,data,xx3,tCPzAbXCg5_000000012562_000600000000.jpg,1156839.0
157,data,xx3,tCPzAbXCg5_000000012563_000200000000.jpg,1144141.0
158,data,xx3,tCPzAbXCg5_000000012569_000500000000.jpg,1086082.0
159,data,xx3,tCPzAbXCg5_000000012576_000600000000.jpg,1086060.0
160,data,xx3,tCPzAbXCg5_000000012577_000600000000.jpg,1085087.0
161,data,xx3,tCPzAbXCg5_000000012578_000100000000.jpg,1090281.0
162,data,xx3,tCPzAbXCg5_000000012578_000300000000.jpg,1092367.0
163,data,xx3,tCPzAbXCg5_000000012579_000100000000.jpg,1095360.0
164,data,xx3,tCPzAbXCg5_000000012579_000400000000.jpg,1100495.0
165,data,xx3,tCPzAbXCg5_000000012581_000000000000.jpg,1067114.0
166,data,xx3,tCPzAbXCg5_000000012581_000900000000.jpg,1027831.0
167,data,xx3,tCPzAbXCg5_000000012585_000100000000.jpg,1016980.0
168,data,xx3,tCPzAbXCg5_000000012589_000500000000.jpg,990407.0
169,data,xx3,tCPzAbXCg5_000000012591_000200000000.jpg,1018281.0
170,data,xx3,tCPzAbXCg5_000000012594_000400000000.jpg,1205964.0
171,data,xx3,tCPzAbXCg5_000000012595_000400000000.jpg,1125527.0
172,data,xx3,tCPzAbXCg5_000000012630_000300000000.jpg,1130914.0
173,data,xx3,tCPzAbXCg5_000000012630_000400000000.jpg,1149897.0
174,data,xx3,tCPzAbXCg5_000000012631_000300000000.jpg,1148757.0
175,data,xx3,tCPzAbXCg5_000000012631_000500000000.jpg,1124797.0
176,data,xx3,tCPzAbXCg5_000000012642_000200000000.jpg,1156313.0
177,data,xx3,tCPzAbXCg5_000000012658_000700000000.jpg,1176289.0
178,data,xx3,tCPzAbXCg5_000000012661_000300000000.jpg,1157382.0
179,data,xx3,tCPzAbXCg5_000000012661_000500000000.jpg,1179248.0
180,data,xx3,tCPzAbXCg5_000000012665_000600000000.jpg,1049930.0
181,data,xx3,tCPzAbXCg5_000000012666_000800000000.jpg,1008663.0
182,data,xx3,tCPzAbXCg5_000000012667_000700000000.jpg,1001694.0
183,data,xx3,tCPzAbXCg5_000000012671_000800000000.jpg,1112954.0
184,data,xx3,tCPzAbXCg5_000000012672_000600000000.jpg,1144074.0
185,data,xx3,tCPzAbXCg5_000000012693_000700000000.jpg,1007855.0
186,data,xx3,tCPzAbXCg5_000000012695_000700000000.jpg,1011509.0
187,data,xx3,tCPzAbXCg5_000000012698_000200000000.jpg,993226.0
188,data,xx3,tCPzAbXCg5_000000012699_000300000000.jpg,1022413.0
189,data,xx3,tCPzAbXCg5_000000012699_000500000000.jpg,1025913.0
190,data,xx3,tCPzAbXCg5_000000012701_000400000000.jpg,1016956.0
191,data,xx3,tCPzAbXCg5_000000012701_000600000000.jpg,996297.0
192,data,xx3,tCPzAbXCg5_000000012703_000700000000.jpg,945749.0
193,data,xx3,tCPzAbXCg5_000000012704_000800000000.jpg,963971.0
194,data,xx3,tCPzAbXCg5_000000012706_000400000000.jpg,1038602.0
195,data,xx3,tCPzAbXCg5_000000012708_000200000000.jpg,983163.0
196,data,xx3,tCPzAbXCg5_000000012709_000500000000.jpg,963679.0
197,data,xx3,tCPzAbXCg5_000000012717_000500000000.jpg,1021927.0
198,data,xx3,tCPzAbXCg5_000000012718_000700000000.jpg,1126640.0
199,data,xx3,tCPzAbXCg5_000000012719_000300000000.jpg,1140278.0
200,data,xx3,tCPzAbXCg5_000000012791_000800000000.jpg,1015824.0
201,data,xx3,tCPzAbXCg5_000000012793_000800000000.jpg,1048208.0
202,data,xx3,tCPzAbXCg5_000000012795_000300000000.jpg,1047794.0
203,data,xx3,tCPzAbXCg5_000000012798_000800000000.jpg,1057803.0
204,data,xx3,tCPzAbXCg5_000000012806_000000000000.jpg,1052465.0
205,data,xx3,tCPzAbXCg5_000000012806_000200000000.jpg,1041652.0
206,data,xx3,tCPzAbXCg5_000000012806_000700000000.jpg,1060064.0
207,data,xx3,tCPzAbXCg5_000000012809_000100000000.jpg,1079196.0
208,syncdata,20240521,data_analysis,5835217951.0
209,syncdata,20240612,nohup.out,5570639.0
210,syncdata,EQ100_0410,96yzsqI8kM,113624164.0
211,syncdata,EQ100_0410,DgfHzEKoyf,156641164.0
212,syncdata,EQ100_0410,gXcNeHSiAz,115786862.0
213,syncdata,EQ100_0410,tTlvEglLbX,142037521.0
214,syncdata,EQ100_0410,ymTSOReqWb,153122135.0
215,syncdata,gobjaverse_86k,113,689175564.0
216,syncdata,gobjaverse_86k,123,718540119.0
217,syncdata,gobjaverse_86k,133,704292209.0
218,syncdata,gobjaverse_86k,145,708707121.0
219,syncdata,gobjaverse_86k,76,709200757.0
220,syncdata,gobjaverse_86k,79,703468080.0
221,syncdata,gobjaverse_86k,8,703805145.0
222,syncdata,gobjaverse_86k,88,727120857.0
223,syncdata,gobjaverse_86k,93,660621506.0
224,syncdata,gobjaverse_86k,94,768172016.0
225,syncdata,rhp_1.0_test,642582539ea133cd53c17e37,7025544311.0
226,.Trash-1000,files,1X4Gfy7Noo_0_000000001120_000700000000.mat,23963.0
227,.Trash-1000,files,cam4_base_1888.png,14137.0
228,.Trash-1000,info,,0.0
229,.Trash-1000,info,1X4Gfy7Noo_0_000000001119_000600000000.mat.trashinfo,183.0
230,.dlsdata,.sysinfo,,0.0
231,auto.prod.sz,data,frames_trash,49439589787668.0
232,auto.prod.sz,data,ingest,0.0
233,auto.prod.sz,users,feifei.chen,142890.0
234,auto.prod.sz,users,xiaolin,0.0
235,auto.prod.sz,users,xiaopeng.huang,320887126.0
236,auto.prod.sz,users,zhibo.zou,2754872411664.0
237,data,landing,,0.0
238,data,tCPzAbXCg5_000000001167_000000000000.jpg,,1158968.0
239,data,tCPzAbXCg5_000000001167_000300000000.jpg,,1136567.0
240,data,tCPzAbXCg5_000000001168_000300000000.jpg,,1125592.0
241,data,tCPzAbXCg5_000000001168_000600000000.jpg,,1100328.0
242,data,tCPzAbXCg5_000000001169_000000000000.jpg,,1100556.0
243,data,tCPzAbXCg5_000000001172_000600000000.jpg,,1128970.0
244,data,tCPzAbXCg5_000000001172_000700000000.jpg,,1105291.0
245,data,tCPzAbXCg5_000000001174_000200000000.jpg,,1110902.0
246,data,tCPzAbXCg5_000000001175_000300000000.jpg,,1145266.0
247,data,tCPzAbXCg5_000000001178_000200000000.jpg,,1108466.0
248,data,tCPzAbXCg5_000000001178_000600000000.jpg,,1104518.0
249,data,tCPzAbXCg5_000000001181_000000000000.jpg,,1089510.0
250,data,tCPzAbXCg5_000000001181_000500000000.jpg,,1086908.0
251,data,tCPzAbXCg5_000000001183_000000000000.jpg,,1079821.0
252,data,tCPzAbXCg5_000000001183_000300000000.jpg,,1086038.0
253,data,users,chriswei,2185820949763.0
254,data,xx,tCPzAbXCg5_000000001165_000500000000.jpg,972151.0
255,data,xx,tCPzAbXCg5_000000001166_000200000000.jpg,1151667.0
256,data,xx,tCPzAbXCg5_000000001166_000300000000.jpg,1156864.0
257,data,xx,tCPzAbXCg5_000000001166_000400000000.jpg,1158334.0
258,data,xx2,tCPzAbXCg5_000000001171_000700000000.jpg,1096364.0
259,data,xx2,tCPzAbXCg5_000000001172_000500000000.jpg,1101326.0
260,data,xx2,tCPzAbXCg5_000000001176_000300000000.jpg,1113868.0
261,data,xx2,tCPzAbXCg5_000000001178_000800000000.jpg,1100720.0
262,data,xx2,tCPzAbXCg5_000000001180_000800000000.jpg,1090337.0
263,data,xx2,tCPzAbXCg5_000000001184_000500000000.jpg,1103036.0
264,data,xx2,tCPzAbXCg5_000000001185_000000000000.jpg,1114467.0
265,data,xx2,tCPzAbXCg5_000000001185_000400000000.jpg,1113541.0
266,data,xx2,tCPzAbXCg5_000000001189_000400000000.jpg,1110824.0
267,data,xx2,tCPzAbXCg5_000000001190_000700000000.jpg,1129311.0
268,data,xx2,tCPzAbXCg5_000000001192_000000000000.jpg,1114756.0
269,data,xx2,tCPzAbXCg5_000000001205_000100000000.jpg,1127027.0
270,data,xx2,tCPzAbXCg5_000000001206_000500000000.jpg,1050870.0
271,data,xx2,tCPzAbXCg5_000000001207_000900000000.jpg,1082668.0
272,data,xx2,tCPzAbXCg5_000000001209_000800000000.jpg,1238993.0
273,data,xx2,tCPzAbXCg5_000000001210_000100000000.jpg,1175148.0
274,data,xx2,tCPzAbXCg5_000000001210_000200000000.jpg,1167956.0
275,data,xx2,tCPzAbXCg5_000000001212_000700000000.jpg,1195704.0
276,data,xx2,tCPzAbXCg5_000000001212_000900000000.jpg,1207679.0
277,data,xx2,tCPzAbXCg5_000000001213_000200000000.jpg,1215908.0
278,data,xx2,tCPzAbXCg5_000000001213_000700000000.jpg,1250900.0
279,data,xx2,tCPzAbXCg5_000000001214_000200000000.jpg,1169412.0
280,data,xx2,tCPzAbXCg5_000000001215_000200000000.jpg,1180456.0
281,data,xx2,tCPzAbXCg5_000000001235_000800000000.jpg,1069029.0
282,data,xx2,tCPzAbXCg5_000000001236_000000000000.jpg,1100148.0
283,data,xx2,tCPzAbXCg5_000000001236_000100000000.jpg,1113679.0
284,data,xx2,tCPzAbXCg5_000000001237_000600000000.jpg,1088675.0
285,data,xx2,tCPzAbXCg5_000000001239_000300000000.jpg,1052699.0
286,data,xx2,tCPzAbXCg5_000000001242_000800000000.jpg,1065186.0
287,data,xx2,tCPzAbXCg5_000000001244_000900000000.jpg,1188719.0
288,data,xx2,tCPzAbXCg5_000000001246_000200000000.jpg,1239466.0
289,data,xx2,tCPzAbXCg5_000000001292_000000000000.jpg,1185437.0
290,data,xx2,tCPzAbXCg5_000000001296_000300000000.jpg,1201072.0
291,data,xx2,tCPzAbXCg5_000000001297_000300000000.jpg,1260295.0
292,data,xx2,tCPzAbXCg5_000000001297_000900000000.jpg,1297072.0
293,data,xx2,tCPzAbXCg5_000000001298_000000000000.jpg,1287030.0
294,data,xx2,tCPzAbXCg5_000000001299_000000000000.jpg,1296175.0
295,data,xx2,tCPzAbXCg5_000000001306_000600000000.jpg,1336576.0
296,data,xx2,tCPzAbXCg5_000000001308_000100000000.jpg,1314567.0
297,data,xx2,tCPzAbXCg5_000000001308_000300000000.jpg,1242618.0
298,data,xx2,tCPzAbXCg5_000000001308_000500000000.jpg,1111072.0
299,data,xx2,tCPzAbXCg5_000000001338_000300000000.jpg,1258704.0
300,data,xx2,tCPzAbXCg5_000000001341_000000000000.jpg,1251156.0
301,data,xx2,tCPzAbXCg5_000000001344_000900000000.jpg,1156543.0
302,data,xx2,tCPzAbXCg5_000000001345_000900000000.jpg,1104575.0
303,data,xx2,tCPzAbXCg5_000000001347_000700000000.jpg,1081376.0
304,data,xx2,tCPzAbXCg5_000000001348_000200000000.jpg,1112814.0
305,data,xx2,tCPzAbXCg5_000000001349_000000000000.jpg,1139448.0
306,data,xx2,tCPzAbXCg5_000000001469_000400000000.jpg,1250967.0
307,data,xx2,tCPzAbXCg5_000000001474_000800000000.jpg,1221384.0
308,data,xx2,tCPzAbXCg5_000000001475_000100000000.jpg,1191542.0
309,data,xx2,tCPzAbXCg5_000000001552_000700000000.jpg,1190302.0
310,data,xx2,tCPzAbXCg5_000000001552_000900000000.jpg,1189983.0
311,data,xx2,tCPzAbXCg5_000000001555_000500000000.jpg,1189530.0
312,data,xx2,tCPzAbXCg5_000000001556_000100000000.jpg,1189158.0
313,data,xx2,tCPzAbXCg5_000000001556_000400000000.jpg,1191631.0
314,data,xx2,tCPzAbXCg5_000000001557_000700000000.jpg,1196814.0
315,data,xx2,tCPzAbXCg5_000000001560_000900000000.jpg,1180478.0
316,data,xx2,tCPzAbXCg5_000000001563_000400000000.jpg,1179201.0
317,data,xx2,tCPzAbXCg5_000000001565_000300000000.jpg,1165909.0
318,data,xx2,tCPzAbXCg5_000000001568_000500000000.jpg,1131541.0
319,data,xx2,tCPzAbXCg5_000000001568_000900000000.jpg,1113176.0
320,data,xx2,tCPzAbXCg5_000000001574_000700000000.jpg,1094245.0
321,data,xx2,tCPzAbXCg5_000000001575_000500000000.jpg,1045276.0
322,data,xx2,tCPzAbXCg5_000000001577_000000000000.jpg,1094878.0
323,data,xx2,tCPzAbXCg5_000000001578_000400000000.jpg,1164918.0
324,data,xx2,tCPzAbXCg5_000000001581_000600000000.jpg,1226173.0
325,data,xx2,tCPzAbXCg5_000000001582_000300000000.jpg,1223544.0
326,data,xx2,tCPzAbXCg5_000000001584_000100000000.jpg,1223312.0
327,data,xx2,tCPzAbXCg5_000000001610_000100000000.jpg,1138995.0
328,data,xx2,tCPzAbXCg5_000000001612_000500000000.jpg,1131864.0
329,data,xx3,tCPzAbXCg5_000000012201_000500000000.jpg,1072578.0
330,data,xx3,tCPzAbXCg5_000000012202_000300000000.jpg,1057205.0
331,data,xx3,tCPzAbXCg5_000000012203_000000000000.jpg,1145065.0
332,data,xx3,tCPzAbXCg5_000000012204_000800000000.jpg,992050.0
333,data,xx3,tCPzAbXCg5_000000012332_000900000000.jpg,1035325.0
334,data,xx3,tCPzAbXCg5_000000012334_000100000000.jpg,1099847.0
335,data,xx3,tCPzAbXCg5_000000012334_000200000000.jpg,1105007.0
336,data,xx3,tCPzAbXCg5_000000012335_000800000000.jpg,1017359.0
337,data,xx3,tCPzAbXCg5_000000012338_000700000000.jpg,1035852.0
338,data,xx3,tCPzAbXCg5_000000012338_000800000000.jpg,1040940.0
339,data,xx3,tCPzAbXCg5_000000012339_000900000000.jpg,1050375.0
340,data,xx3,tCPzAbXCg5_000000012341_000400000000.jpg,1071226.0
341,data,xx3,tCPzAbXCg5_000000012441_000800000000.jpg,1109177.0
342,data,xx3,tCPzAbXCg5_000000012444_000300000000.jpg,1084372.0
343,data,xx3,tCPzAbXCg5_000000012445_000700000000.jpg,1139177.0
344,data,xx3,tCPzAbXCg5_000000012446_000600000000.jpg,1191477.0
345,data,xx3,tCPzAbXCg5_000000012447_000400000000.jpg,1204324.0
346,data,xx3,tCPzAbXCg5_000000012447_000600000000.jpg,1208652.0
347,data,xx3,tCPzAbXCg5_000000012448_000200000000.jpg,1218977.0
348,data,xx3,tCPzAbXCg5_000000012448_000500000000.jpg,1217087.0
349,data,xx3,tCPzAbXCg5_000000012453_000300000000.jpg,931783.0
350,data,xx3,tCPzAbXCg5_000000012454_000400000000.jpg,864551.0
351,data,xx3,tCPzAbXCg5_000000012455_000000000000.jpg,839807.0
352,data,xx3,tCPzAbXCg5_000000012457_000700000000.jpg,865094.0
353,data,xx3,tCPzAbXCg5_000000012458_000700000000.jpg,890815.0
354,data,xx3,tCPzAbXCg5_000000012465_000100000000.jpg,1068985.0
355,data,xx3,tCPzAbXCg5_000000012466_000900000000.jpg,1121175.0
356,data,xx3,tCPzAbXCg5_000000012470_000200000000.jpg,1078660.0
357,data,xx3,tCPzAbXCg5_000000012471_000100000000.jpg,1119327.0
358,data,xx3,tCPzAbXCg5_000000012471_000400000000.jpg,1063604.0
359,data,xx3,tCPzAbXCg5_000000012476_000300000000.jpg,1138382.0
360,data,xx3,tCPzAbXCg5_000000012477_000200000000.jpg,1092896.0
361,data,xx3,tCPzAbXCg5_000000012482_000400000000.jpg,1007931.0
362,data,xx3,tCPzAbXCg5_000000012492_000200000000.jpg,1010777.0
363,data,xx3,tCPzAbXCg5_000000012492_000700000000.jpg,1013236.0
364,data,xx3,tCPzAbXCg5_000000012504_000300000000.jpg,1029907.0
365,data,xx3,tCPzAbXCg5_000000012507_000200000000.jpg,1084383.0
366,data,xx3,tCPzAbXCg5_000000012508_000700000000.jpg,1287707.0
367,data,xx3,tCPzAbXCg5_000000012509_000800000000.jpg,1097146.0
368,data,xx3,tCPzAbXCg5_000000012530_000500000000.jpg,1176081.0
369,data,xx3,tCPzAbXCg5_000000012531_000300000000.jpg,1143604.0
370,data,xx3,tCPzAbXCg5_000000012531_000500000000.jpg,1105757.0
371,data,xx3,tCPzAbXCg5_000000012532_000700000000.jpg,1220180.0
372,data,xx3,tCPzAbXCg5_000000012535_000700000000.jpg,1221541.0
373,data,xx3,tCPzAbXCg5_000000012535_000900000000.jpg,1227633.0
374,data,xx3,tCPzAbXCg5_000000012547_000000000000.jpg,1152862.0
375,data,xx3,tCPzAbXCg5_000000012548_000200000000.jpg,1157111.0
